date,cand_g10,cand_g17,cand_g06,cand_g19,cand_g00,cand_b06,cand_g09,cand_g12,cand_g15,cand_g14,cand_b07,cand_b09,cand_g03,cand_g18,cand_g13,cand_b04,cand_g11,cand_b05,cand_g04,cand_g16,cand_b02,cand_b01,cand_g07,cand_b08,cand_g08,cand_g02,cand_g05,cand_b03,cand_g01,cand_b00
2025-02-25,10976.026173985996,11504.20686725072,10079.854736729862,10387.40097361883,9833.337181615962,6246.768629321686,11303.125841333183,11498.400314524768,10232.381496482481,10876.845549623202,10232.67383548979,14566.20804994377,9529.027301125498,9515.645193101958,10238.010842427146,14414.17681964307,11017.614546762867,4974.42062292543,10201.34553732256,10314.78735488712,5415.139003275445,15250.90500152164,10696.375759848275,14877.708506906141,9964.34890674234,11190.274704346706,9845.632207347851,15964.564416054292,9983.537374270103,9836.216471804872
2025-02-26,11604.557397622852,11876.085236565395,9794.722849974725,10376.119265786154,10135.63978166856,6659.524215464581,11138.901237953767,11370.633740903126,10059.956776309795,10830.081938885822,9654.275598333785,15048.085444390521,9515.453131600278,9587.080258061478,10218.155051095984,14775.09850265387,11514.346475576336,5010.972540281813,10254.261717588584,10216.129537217133,5231.073319239408,15051.310255665914,10744.095578984241,16237.519042760736,10647.02945496366,11430.145403721572,9623.623062175211,15985.81744134061,10159.313103436227,9860.960737320911
2025-02-27,11108.602859544537,11742.260582475164,9793.526454959163,10422.468177414636,9853.792591275975,6085.045110140666,10286.4186102231,10932.114394160984,9508.900866639611,10818.082543409544,10473.483913819344,14657.744012576743,9404.315613207842,9841.840292625842,9422.094749023705,13027.756475729511,11095.19661201005,4840.067518230776,10490.367021918535,9734.741683000299,5236.2570719975965,13975.81928134348,10522.594897163519,15585.247307672904,10386.460777422633,10918.691033797715,9729.213016379666,15087.272349004152,9695.585972656698,10229.22228471876
2025-02-28,10902.828303125278,10823.308125933987,9673.82930030849,10649.9871522229,10112.39804179629,5817.433074413589,10783.380341715727,10480.260071101358,9879.544841656314,10162.671215205513,9684.767174805167,14975.971060174688,9251.113562903894,9488.483103884288,9725.442125404881,14247.377164347627,11301.049093034324,4750.384164057421,9932.01797109444,9438.798656483767,5233.340418796962,15771.474418353047,10310.05677451925,15545.037712342026,10258.199402915141,10899.918678869666,9005.57736515652,15951.157617383074,9801.813041062574,9610.433197775623
2025-03-01,10811.093437433039,10983.366956641143,9446.456929368476,9987.873331917808,9860.299524863078,5845.734726159442,10627.11958078067,11134.451528259064,9481.797474852665,10340.579509295954,9254.163029559244,15738.66045730942,8782.743862670046,9438.317389431262,9708.145520900445,14445.327279336836,10844.315386726019,4435.128693897399,9167.473726402714,9634.521362294823,4950.723618007157,16458.12982938446,10162.812619321277,15005.120804516244,9702.43196087018,11477.68838796137,8962.60453897454,16853.03715781211,9542.965192631335,9919.187489723037
2025-03-02,10932.549991065931,10064.565529269505,9801.09161057487,10410.479903662908,8850.527458978544,6091.743776688667,10152.758396398982,10428.89660131315,10094.993326747235,10101.091676726157,9874.700730468581,15828.969686010789,8964.569380453731,9055.790198188519,9699.923627655524,16033.155452916508,10554.660822610118,4778.00713744451,9801.814244214527,9722.418437927621,5113.946874237917,15246.45803492028,10418.618616116288,15140.655993995586,9423.964411764506,10736.21873285056,9054.407455537967,16445.677505615342,9314.366222137645,9037.17472798176
2025-03-03,11087.475011818618,10810.190754931196,9556.779704352892,9878.443188954521,9254.150340595734,5947.734560359066,11070.908842100924,10847.200654780863,9342.379016862851,10030.314520011469,9203.902870790169,13782.49213920969,8727.230285153808,9106.013322151415,9125.193456787298,15960.942685441118,10761.622051103976,4919.110949541973,9863.398448319838,9302.395427854737,5059.8152004635685,15012.184427344824,10127.113759130236,16849.3432547644,10245.940200478442,11506.73270531027,9388.296785907834,17482.604386722804,9265.842250638625,9546.00408373413
2025-03-04,11288.020008732354,11288.026612088068,9483.265575329464,10673.431170285632,9955.028362379211,6465.394388011116,10549.896451440785,10384.182733357387,9271.484555655654,10281.47718446258,9011.59483662251,14300.503452495006,9454.583899464624,9311.8006986677,9325.15929465803,14264.667463613778,11397.620895117596,5091.449533679697,9951.706773567439,9668.795072193008,5249.141571062486,14220.924485301064,11114.815968689434,15839.921254118606,9559.845457092544,11168.562779168658,8916.894507187473,14871.572799655254,9439.361007655045,9844.784224195027
2025-03-05,10899.917848608618,11490.074287104999,9937.217187670836,10453.293913207408,9089.234337876362,5689.0824989778475,10806.981990496144,11257.050966810657,9874.14852791904,10332.168738773582,8983.636826283211,14145.601839255847,9321.13122424896,9832.82147247705,9323.381100080447,13212.885106288528,11239.043270241424,4235.854143236985,9993.365345057342,9567.876672557208,5485.319118969691,15271.500144899992,10263.02555373279,15407.625934978096,10022.81360521039,11339.134516700015,9045.296053799873,14870.825482283892,9461.661629344117,9386.459864672499
2025-03-06,11154.114573565053,11014.29319635919,9472.594366306383,10151.045434348534,9259.876451620657,5797.757438242126,10487.933058574838,10530.017776028206,9893.508880892725,10558.40607793147,8309.873738121616,13322.197199433052,9057.445136870452,9442.233980228333,9398.683136317768,13219.300550063717,11332.302718428758,4603.636248187312,9394.353958652762,9694.570934666022,5245.68796390747,15762.40981131331,9671.92868209502,16213.93408631841,9714.205965499414,10999.891586587653,9327.103489892803,14858.669699146727,9313.175860432288,9931.73410254498
2025-03-07,10625.459433866783,10856.850452778659,9143.125130697032,10125.398093183116,8834.600363624208,5170.815288898324,10460.74003409478,10052.239249924793,9081.014137345941,9896.935214162928,8875.930899196643,13397.301143146717,8729.048064763158,9201.215982616326,9203.19607758083,13840.970936357018,10708.666890163688,3813.4869512483974,9924.41963181174,8987.995547730152,4952.814534578819,14520.113698490843,9950.546302725345,14197.198981889793,9126.155407960714,10016.06584845236,8896.700602817293,14657.995755018836,8937.380322712566,9464.504824774474
2025-03-08,10187.442644635395,10263.782593998612,9059.161770139983,10313.908465975139,8690.146527916393,4926.318405870463,10020.869943868893,10279.113614325748,9122.965748920105,9832.462556903209,9111.322154489133,14842.63929375941,8265.718513188758,9031.97222272587,9360.836681390896,15037.66021914391,10378.130434172634,4195.943962191311,9425.11425555531,8820.61750455218,4709.017006672593,16915.98448928328,9920.523384559456,13805.640578065297,9680.103811379817,10379.022161144445,8807.085097201898,16562.540854139672,9267.607674817296,8330.882967316982
2025-03-09,10483.671626994143,10601.90771137081,9241.235473165016,9523.809241259325,8305.71449705325,5007.134109562392,10003.074539502342,10372.019114934956,9236.914878257523,9663.628487849744,8012.510052729758,15858.062942801866,8722.248329461905,8946.124042477351,8740.248552330162,16711.845562482522,10164.75415177133,4267.941039302945,8809.634533560904,8444.426182431842,4976.017101316929,15075.17315776804,9619.604735513632,15026.088491666798,9435.27578194225,10205.380447118818,8548.821398843858,17937.862944715485,9021.082673322338,8705.675499048099
2025-03-10,10319.270862312933,10184.71451262978,9193.98231124069,9991.754748799629,9058.576319746844,5623.838992948871,10248.27904813641,10219.731069365018,9435.415556131162,9688.723432837938,9841.750481797768,13975.001397809505,8672.650647147,9043.660249720944,8769.852174435271,16097.083532770164,10610.68544546657,4111.832813877963,9174.86039744525,8614.031310131166,4927.731446525622,13608.211963266463,9641.46030825304,14831.23844371593,9268.659293215791,10198.889579004725,8929.736027439803,16882.072396579693,9001.91678148709,8906.950514274502
2025-03-11,10743.586568157782,10492.727554823008,9250.075220898407,10053.812320475172,8876.286820487228,5850.717745154262,10233.362339073139,10703.063166297829,9494.766548445083,9903.057568484306,9237.341121528067,14651.429032214322,8781.7549181304,9292.497373273736,8887.023314789516,16027.349215427012,10288.902879970221,4949.279579495379,9372.951920265885,9222.817605303197,4965.473258387144,14391.638614041327,10053.993811323207,14563.594977935049,9695.036374906347,10756.410250212299,8865.858728474243,14965.411551000876,9009.550874582088,8042.369666959239
2025-03-12,10646.86456450612,10767.144903537746,9402.273937413827,9709.895265402472,8972.73385997749,5963.052217475681,10981.937234820056,10430.408346051,9087.936712580093,9992.242657272527,7905.168945563466,12901.72613126115,8503.91029241702,9397.19645995133,9275.746073351866,13679.106268773565,10717.676679780225,4411.736029099432,9966.653136055873,9090.771774567853,5179.905774239776,13985.31065179531,10173.141107854759,14276.243019321215,9614.060236006158,10247.90860720721,8891.14884973573,15680.985161573382,9071.827470925815,9016.365641910366
2025-03-13,9886.189349352753,10577.68962371873,8929.046030965172,10079.437899152956,8843.585657708356,5449.657997866984,10188.950183396846,9789.356041317082,8764.662379097555,10068.477602694082,7843.7182690877635,14233.15495871814,9008.236651402367,9535.874384710814,9047.198187856682,14185.694336372406,10342.92156487381,4406.585164094854,9722.994308764153,9154.075598980568,5129.444652274159,14151.862926056176,9729.133951669523,15344.706389895462,9449.533547674837,10680.07699471306,8876.041185066166,14621.060929417614,9143.362684695054,8965.89237434738
2025-03-14,10186.960173073263,10259.51097928774,9376.31862898475,9383.676711649148,8684.677005158317,5361.703669900244,9801.267400968452,9729.525145462152,8715.205812292163,9104.886462238033,8632.007796914337,13216.262443273587,8263.245994450248,9053.102463814053,8819.324091743687,14613.708201214164,10660.89583314937,4309.298356390151,9102.703273127672,8406.890941094454,4615.587155234562,16797.717311088505,10012.28014323191,14643.485773999595,9282.46216097,9926.85836184004,8477.187948893372,14552.13373218614,9020.629146658805,8577.478448323744
2025-03-15,9720.224756579473,9904.146338468017,8895.515777049619,9385.57538334209,8461.210940034474,5011.463359556937,9789.822691171836,10189.438544057371,9054.506254553922,9551.316399673904,8250.844069530618,14790.76664678592,8158.727852252653,8408.742332395936,8676.815301450053,15093.675356288592,9736.375191844803,4423.746539686321,9148.4899793018,8799.003455993468,4855.798384306663,15818.06402680735,9423.547236715363,14222.261864500953,8773.06175217814,10392.069282369906,8741.182849616815,17323.903082465877,8494.081803472716,8908.655034794123
2025-03-16,9906.393270286086,9414.47098172522,8419.195162150652,9691.752405416486,8560.229275002486,4912.045818452512,9610.169475830166,9916.388440185769,7939.693815793492,9551.371382574,8963.769399475404,14840.72332400992,8432.743320095804,8531.364911811801,8805.531017803767,17854.08634495604,9650.869967032253,3973.617921201128,8619.997414991356,8770.218349267772,4987.526599877297,14402.120413012943,9680.793379844994,15171.136756681555,9386.598414805472,9910.758927877054,8422.656765984293,17511.902961695563,8611.269269200113,7718.301066237445
2025-03-17,9973.219175653476,9900.328564935513,8844.411639516202,10019.960969558973,8841.278023050823,5254.65860677745,9584.259778381984,9623.420936899674,9036.91751677017,10209.011848017906,8350.438543262115,13288.063876455455,8247.858561325584,8823.274636613363,8819.96944164099,16593.62668308054,9962.8053318473,4099.08119719593,9031.975200746105,8949.31979644977,4941.89638818064,13996.17508451108,9851.45687521904,14376.431457911405,8629.080629202694,10046.76747697021,8543.533732884453,18258.831692852877,9264.054512276974,9040.86669816912
2025-03-18,10794.17431401942,10656.859674083602,8728.248896984323,9911.05797702725,8766.121625355087,5955.069344793035,9870.458157988,9738.665609775315,9308.759944652189,9774.157323617826,8845.261984080174,13219.167718991266,8743.818978241674,9240.145153399748,9443.526247465614,15955.450016108745,10649.01087463419,4632.293530121173,9231.06384913852,8679.080192118547,5024.149176548871,14077.78465778781,9720.461326692448,15296.452903190435,9827.319052737774,10676.487464549873,8896.488100236827,16885.779012283496,9195.027654994856,8904.884408179143
2025-03-19,10491.648953772861,10340.709298646485,9429.930497218473,10134.119503336327,9344.302937357328,5886.520914311585,10358.206259873114,10603.159627768862,9451.386475992564,10162.39807573575,8041.020552337222,12784.158702503259,9029.049789109844,8921.01545798675,9415.306823558898,14246.355450633499,10893.315351988622,4839.282958117162,9634.4326809868,9478.795739383639,5229.568774391805,14612.242016490147,9733.21225560512,15219.282966826322,9565.665062895918,10593.441027534296,8690.246641523128,14741.511647459376,9004.89181475862,8621.90168395302
2025-03-20,10980.237122646404,10292.36945272541,8842.398111495862,10244.07041373945,8931.823930052506,5297.18290524249,10692.759529512981,10361.244597901727,9231.991420236338,9427.304747180995,7274.236120893008,14263.965883206096,8571.25169429896,8954.042238820486,9093.156912114411,14219.457837496724,10980.547540142225,4385.9621580084695,8941.045996206676,9164.093607755342,5007.303088933532,14964.377799871438,9870.934563495255,15344.49800894345,9327.45599489776,10341.301120308754,8854.984735376185,14829.80712258348,9144.641194617137,8537.843648880225
2025-03-21,10743.14897571576,10088.925818905665,9248.587753438227,9741.736379599795,9101.388392745655,5412.457423728199,10195.027873197587,10194.717068519973,9145.985079772545,10023.15685996139,8640.017153026109,13952.285510098323,8495.590345280254,8954.793576879729,8994.799199417033,14997.351529013838,10456.884100972746,4411.0407345278945,8824.778473595368,8271.159009627716,4462.985653561884,14155.585771664699,9619.836157343732,14439.206216112872,9753.75288560129,9756.026683112428,8472.707345924304,16253.779271337931,9082.7513943625,9353.710299600692
2025-03-22,10298.864057360444,10507.32347412328,8890.408116472609,9645.853272191913,8840.5244147198,5090.708697748392,10324.072209588237,10085.002077998248,8724.608905294082,9978.058600130282,8486.650193537984,14398.183355116576,9037.991774607608,8716.374057195098,9206.830188263702,16708.49381049483,10396.761219406124,3970.045275573944,9367.737965036658,8804.599660147498,4478.990989567138,15280.20354608539,9494.9248103477,15783.512315301849,8790.28212858596,10260.655664820673,8360.51012001278,18080.01407370063,8884.598063895177,8936.032113048792
2025-03-23,9976.429925781362,10128.183675027116,8908.296108365706,9926.427466178204,8665.79699594778,5248.1240978664,10033.78997029431,9948.865394081156,8874.999975314513,9679.649445902902,8565.969321275967,14880.633186276114,8627.722573877567,9241.619978376018,8835.106071427857,16984.373891635947,10758.546939699065,4114.364141201489,9159.543019433722,8803.801931441267,4936.622527346855,14254.191206207028,10015.593543428047,13971.39004180386,9182.881547033046,10205.271051826698,8207.592201420328,18560.51442616962,8381.762552526756,9364.2360873707
2025-03-24,11044.215700235929,10583.838536119363,9586.44846133253,10305.894226614248,9068.915974634367,5573.331747089807,10372.43954888012,10761.649926784146,9146.230670229288,10266.769040590389,8065.932235986976,13758.39206152337,8867.875354008926,9413.505163533451,9409.08479582609,16324.203063932855,10920.724304343852,4315.717945520717,9494.06461041959,9255.947459118548,5236.502375534215,14092.756653417506,9673.355436861935,13906.891605026258,9650.39683166038,10755.940752972563,8666.172453227466,17180.413378568923,9094.86943637117,8698.325235262228
2025-03-25,10440.239119052374,10877.058844607194,9276.263122888111,10087.802976348388,9429.635430891709,6372.520542796913,10841.90011693006,11070.2428941022,9440.402761250549,10498.44047245131,8919.569015868263,14036.358026458283,9299.794000955319,9720.312210011216,9144.619754008409,15694.498480234943,11610.90132637478,4535.024324019094,9892.837616452452,8915.130027901567,4663.728047182629,14514.894827344893,10282.070092131149,15340.739301267275,9697.112812951513,10763.579910318284,8995.799090778868,16133.078486295004,9734.31780161433,8419.59591932488
2025-03-26,10460.321767429303,11386.39732248242,9399.523477979812,10447.70825379481,9465.070381636338,5738.966937614234,10942.029089497251,11044.475650391707,9922.721453968059,10318.275329337324,9385.413988299504,12267.680673453353,9369.209605730257,9477.382064108157,9358.720378942626,13834.551549024005,11139.238840488879,4601.554308010076,9626.762953714813,9555.583206344987,4569.130690797939,14758.426143290675,10540.00884340962,16462.077500488733,10118.504159353675,10949.77871924395,9550.314668675315,15990.85028880612,9646.216374219995,9124.007671835041
2025-03-27,11285.539385769374,10452.09920769946,9288.63235294485,10427.212283099701,9325.837333156967,5367.177370241836,10675.720088889993,10537.019450968117,9683.46609385335,10055.736799571485,8615.208241898878,13277.681266054808,8939.845390063772,9827.398962870604,9904.269305399335,14827.26098838689,11328.178210073143,4904.61483710833,9802.719308614935,9433.77119088752,4851.50483988241,15163.0960705066,9929.251339122111,15585.306837298445,10043.060484660482,10860.87271491071,9143.866320810936,14514.790515638335,9362.927738466298,7880.537434262974
2025-03-28,10831.79979334002,11144.080701841653,9903.698674569292,11060.168293760042,9326.581905138406,4683.108709527446,10484.594065837742,10073.726626365567,9684.04741103559,10508.653187821405,9419.865027627493,15383.606243170982,9312.679649180352,9714.713909276921,9137.925184398146,15710.843938937129,10451.00504456838,4818.256054269058,9721.556141356263,9471.767551041525,4484.894602374606,15576.985206400692,10295.761381998811,15781.561902662052,9734.553219459372,10629.755104358816,9385.439563802025,16160.394766391088,8988.746300469193,8905.919382946739
2025-03-29,10823.120694420024,10427.664912720704,9398.150551130277,10214.988930003465,9128.320122945468,5172.64590067629,10086.183777759268,10908.096725080293,9749.220636143547,9988.844491053213,9618.494845710255,14782.7783201507,8960.61077329942,9457.816514728382,9177.623563537896,16673.073323153974,10957.79040356423,4189.020072475219,9909.50058191538,8916.3928544423,4508.73657546882,15905.209037766883,10308.309361616028,15820.366863919138,9708.337921020022,10722.767605102037,9114.820943626359,17456.812265060613,9359.110477367098,8509.996738768432
2025-03-30,10344.181713505279,10941.649103639802,9795.030746294491,10744.233584808939,9894.475657435934,5712.289203756686,10187.330570740593,11045.157809462618,9778.042708426854,10670.460921127307,8989.70463914485,15587.197525281626,9222.21737026764,9281.552705586122,9674.848695196904,16381.928054198153,11053.349612461372,4382.9450174071935,9362.588769055852,9511.300878709935,4391.508312139007,15496.53909538999,10372.856008441884,15341.96782240423,10059.98080896203,10940.2524627083,9623.010827320883,18334.171608164565,9517.303902926737,9026.079845396695
2025-03-31,11654.638018546033,11188.203824535016,10231.866933985822,11640.499916569526,9245.580324710849,5965.737745079851,10389.500352145917,11045.231481857478,9569.098213975676,10362.873005276919,9412.038542968758,15320.86087917704,9253.17353883442,9780.394666406113,10066.096675454059,17040.89606921824,11257.777031159047,4470.25541010082,10412.969416645386,9931.144319832623,5230.887321272967,13238.503287123547,10459.750743687195,15797.796605729853,10230.571012088052,11310.21314334508,9459.860887789018,18270.658965833838,10380.48301730835,8187.863157010954
2025-04-01,11117.091659102824,11455.660726863016,10144.264078165315,11144.633445292016,10081.34126842643,5861.568573800459,11165.790178608118,11377.704463572123,10420.692679834026,10913.654373133688,9550.160940710763,16096.225187341577,9842.106298162775,10331.797368285257,10262.645470493304,16282.054270230377,11738.56307705608,4586.986927313753,10307.305137960326,9947.337634238167,5136.19795420379,13990.905580961324,11416.660192209338,16123.726745638769,10146.215106943182,11327.869829671678,9783.340383348283,18553.857737778246,10407.984723175312,8858.73631269928
2025-04-02,11891.168445216674,11978.350903633169,10655.385966955546,11351.471134776784,10370.599931368006,6001.182022408914,11122.995844022922,11051.826790624846,10514.508022160822,10524.79903275416,9217.753404557097,13541.732282242769,9973.926349834992,10387.788263263967,10065.808850648393,15114.06890644565,12025.44714215516,3956.0036847961715,10358.773735747514,9776.985668667528,5131.364439619683,14392.897804484928,11186.14325348291,16539.10150913886,10791.276021126405,11597.006076806127,9904.599395263129,15624.044402477633,9936.414165618742,9305.381441612448
2025-04-03,12000.245953548416,11685.935175342294,10645.27400288638,11415.571029080053,10341.298460047079,5604.385945524688,11499.222414453658,11565.845936495281,10702.213760614495,11287.076861216876,8780.018054808974,13908.53745525841,9585.158786843565,10097.373866610395,10318.595612902278,14425.321241557114,12027.226984415114,4723.495718402041,10670.776048011843,10142.45458437305,5050.838581071341,15319.150903237247,11161.752792824947,16349.142051456824,10347.661558509317,11655.961088086551,9701.898226088762,14443.915666150126,9595.954546308445,8626.436614152506
2025-04-04,11316.58929623971,11584.600754528228,10051.851201207053,10720.245655440423,10096.079826201349,5433.184131269931,11568.333619777715,11167.13949777925,10391.990363131697,10734.942510728939,9258.856226277447,15292.607457072121,9518.750021463984,9858.586830928321,10201.98456865011,15563.537115516203,11545.241520211213,4545.599300519591,10355.173844924377,9784.197155504213,4883.480892347516,15571.984836161359,10865.329175912098,15560.07427259416,10230.118056337988,11424.262952133131,9722.466516159146,16990.557047080587,9825.693945858873,9051.0335192159
2025-04-05,11570.573578990963,12164.720437348376,10383.493073482421,10809.486640063073,9590.240321582894,5518.3025529274355,11208.459953262705,10419.87455329031,10356.000423155563,10410.496123037028,9729.826514203553,15665.176847076258,9382.55047211258,9797.162030940735,9783.294819747163,14811.360051736689,11488.633137139645,4815.255431110651,10231.038748795238,9821.492835242367,4617.157117933705,16368.87983425145,10928.047600770473,15699.974544324788,9607.612381191608,12005.552819749932,9901.993408111659,18517.138755847976,9616.816189240695,9235.962807539147
2025-04-06,11819.96952174868,11144.25925182503,9747.953257164745,11307.832152745152,10170.562483805032,5822.662408934802,10852.888078347389,11319.994089074675,10159.696807533157,10654.254248384932,9908.29203849013,15470.587589560131,9593.974352400448,9255.12483207137,10006.298159601154,17928.36652840488,11414.384535854279,4253.295978892413,10013.922352094387,9628.7860329286,4738.926442693327,15903.398024237014,10777.946920229379,15425.930359492228,10271.628708817556,11797.750568127552,9626.017904394816,18060.52216679487,9847.419174865288,8956.094689342175
2025-04-07,11748.249662101973,11426.683037373536,10155.177252711246,11660.742716972534,10339.66290126958,5941.252280342811,11132.145260158451,11675.664633685685,10563.464035631028,11093.656427489834,8993.355447540742,15895.921511314693,9353.139162617157,9941.769598093839,10778.58528808798,16489.871573013217,11701.00220424383,4620.766179064644,10788.381460569868,10131.565542054506,4715.213780568026,15348.40064196655,11709.46239453579,15651.319342678857,10660.084852315,11983.737053755362,9955.51501652562,18302.291579063338,10018.211721102927,8924.227663380678
2025-04-08,12463.031008105076,12322.979860191306,10492.247263219202,11878.922402964528,10649.362171168246,6691.644961945625,11204.687241054044,11498.468498781851,10596.104070446812,11134.335750944854,8382.17449511217,14480.529978348888,10078.473643312785,10024.635932926742,9902.516324293942,15328.444218028455,12342.010108756056,4786.487024935982,11061.270188840086,10007.850936479015,4821.421149570014,14287.414850929752,12177.287356650726,16615.158880455903,10743.894363573418,12123.071924397178,10699.754655027256,16962.304843710794,10438.542891335574,9759.891201166552
2025-04-09,11976.533768253254,12125.414426150544,10263.538062494103,11756.837715555608,10407.954453292805,6064.361520946102,11067.56771185823,11748.061129637354,10734.760603433546,11748.293616222229,9555.921348192485,14531.486048429957,10182.449093987812,10216.259080175349,10934.281574909639,13344.608769022401,12423.203255841117,5074.160551066223,10741.674599240116,10527.791512507945,5229.205453588555,14806.102168522424,11722.348650312966,16814.294952407792,10771.514565752768,12667.161266530882,10441.140722490312,16411.504167045612,10100.230902849198,9709.162160884103
2025-04-10,11796.842753709643,12221.449218356642,11189.014147135289,11626.413039072177,10238.374867507304,5200.5661887765045,11865.513829958833,11234.626681447877,10820.722545665329,11218.141791119166,8977.01189495319,15405.608655732882,10233.388752082727,10161.030098594654,10861.450634060582,13558.12080221023,12091.479754537964,4529.064371418638,10862.318509900277,10535.317904770358,4822.583091176181,16156.941807677795,11105.457135226934,16517.89231100459,10922.700954915006,12319.823520067239,9877.604285899597,15827.244434937786,9977.228207377075,9443.601237255203
2025-04-11,11103.374792135068,11609.998836896464,10195.997329585498,11477.3615707144,10284.65887491003,5557.7021899545625,11407.925106626375,11566.900835475397,10440.786175163359,10684.450047514363,8684.141005126428,15289.077063364135,9699.147010857145,10291.88529534226,9979.669783042656,16339.05279792523,12086.363124757483,4263.490070322693,10631.882936964397,10215.899448030632,4291.824553992368,15807.441946274714,10879.564494215596,15953.357302603477,10509.089920404598,11288.027996543502,9900.52462765029,16589.432879726333,10017.860608460636,8889.10155723262
2025-04-12,11710.637701341964,11474.554352645111,9793.227350272668,11324.566420291987,9387.459938485392,5209.835712427773,11094.808277297101,10987.381518407448,10586.452325389322,10528.46784753657,9495.836771163746,14716.578793639952,9864.98066392732,9815.791774944768,9427.52002954601,16568.89546139535,11353.850238217914,4425.445077727236,10460.162195564038,10127.887284119175,5013.484678173669,15505.682479079478,10925.896687164466,15471.671642057448,10379.025262954827,11560.231335992836,9397.645515084323,16694.022297044965,9674.849705371555,8523.709697158632
2025-04-13,11708.823493915577,11544.846076587804,10304.217052273285,11493.00856753757,9802.402796300774,5548.3714123045565,10859.468237317198,11226.88631885292,10338.034164920278,10376.764787492877,8858.34958644253,16288.255767365654,9587.826425271332,9703.468568602844,9902.586413320343,17441.49490688057,11752.823504901231,4337.784748449653,9808.909583071123,9512.05602492358,4578.108919820403,14087.7580983843,11007.828352317789,14796.813356393333,10592.967038210903,11429.424013940565,9272.472747809816,19206.328383849355,10192.980661420232,8610.448643322943
2025-04-14,11919.649383660691,11646.357812941991,10198.88134640805,11058.5682587945,10035.674998907922,6010.3238048000585,11300.105047796149,11328.720075049381,10420.837979667709,10834.518985827639,8889.326895611277,15761.984995585597,9534.032398054995,9954.666078173532,10385.560550719583,16754.634230516724,11631.633844687229,4544.784480473528,10881.692052772427,10423.796500596749,5028.985038857282,14435.608175169742,10483.41895525907,15364.26836419917,10193.262136462397,11874.731051838959,9598.460926241914,18238.707040377998,10446.218149598968,8452.010356907409
2025-04-15,12151.954675019815,11279.9247844156,10328.319581980191,11663.079357082564,10637.809098949067,6225.788043105835,11287.924358041046,10974.865331198354,10437.899111628234,11219.152888954148,8980.305007323224,14921.933931624715,10135.300077350239,9672.966412538208,10315.903394258301,16853.601397572565,11950.176864441737,4548.008160941304,10659.707489058244,9864.84097438882,4931.694907355463,13325.60223755589,10795.878530961963,16705.986938821516,10632.804771757541,11886.194889120725,9631.027578198946,17587.054896073998,9891.284802055783,8915.133977810627
2025-04-16,11575.650850518488,12009.271389850051,10489.080428929112,11322.248090503857,10428.77578261335,5807.815548475962,11850.900295823947,11554.292710555992,10355.256247057996,11203.61046149667,8686.852706393225,13390.513019911532,9890.100528243025,10032.140531937785,10203.89142921326,15581.892123359723,11536.580827579139,3946.149229094102,10690.16279023897,10044.98819852658,4973.49577669626,13867.984343026981,11126.852457433142,16528.327641884764,10787.900576816513,12053.058138602493,10200.294750896926,17197.48113820088,10085.30437048463,8207.180358970949
2025-04-17,12062.911087797022,12107.488761789084,10018.103799422946,11347.68861185082,10430.443124700623,6013.617983103122,11245.244226660041,11132.368369318085,10255.730015987221,10906.943095985695,9596.763350865265,14493.716194664778,9604.785361581116,10608.837381222433,10483.892214759624,14413.28771846484,12056.362697236722,4739.871612747834,10321.216783983282,10171.272184766342,4951.925440056347,15594.82798069912,11256.089773891297,15789.32364066574,10967.213104315697,11863.405810286082,9949.830293420886,15330.733992932921,10391.17801781985,9140.599686866788
2025-04-18,11230.957748987432,11464.916842359888,9770.976984367939,11006.395644881095,9956.174181377159,5064.507335709599,10634.74746379568,11149.699935454455,10553.147267364868,10756.224340566483,8387.138643757808,13865.430312021812,9386.259196201174,10078.941242649662,10454.846163481221,15881.496958670856,11829.256961325575,4134.452945445282,10389.589130522072,9858.169107840662,4844.381078427045,14691.032795473537,11063.139999575931,16385.856661609305,10041.301811099022,11822.422422535654,9608.06777928566,16804.255156706193,9850.191565736057,7777.3457076425575
2025-04-19,11609.985317936447,10782.556272545748,9380.6599242699,10963.46453073457,9593.316030019276,5226.270368315183,10980.155806560699,10788.628079677555,9890.216065297656,10333.20579438951,8651.745930766945,16330.609456109205,9017.91577926641,9400.807140805187,9504.08707293485,16733.73588983227,10850.426822955573,4372.0028455014235,10166.093792689691,9381.36324554665,4958.52410573804,15342.472553591124,10835.614309429087,16186.347629359825,10120.733746068257,11364.713382545826,9509.644460429086,18260.46133709937,9698.187081876153,8266.879378718144
2025-04-20,11345.948781766196,11203.259962979046,9502.116346024788,10844.172264539606,9681.665846779171,5499.440900413919,10676.021382692528,11210.712926651035,9580.52689935213,10383.262731103927,8935.339854879052,16034.37324140058,8784.575365567373,9408.862740453838,9894.116839674814,17040.219227177437,10921.823183533246,3802.034771064691,9577.793098203118,9290.426810416438,4667.157670997584,14814.094168494432,10573.59043139773,15168.403451035412,10020.81717602689,11304.024190223437,9575.743049406248,18564.788551856862,9665.491732037888,8235.49461046786
