date,cand_g09,cand_b00,cand_g10,cand_g17,cand_b07,cand_g11,cand_g12,cand_g02,cand_g03,cand_g06,cand_b05,cand_b01,cand_g16,cand_b06,cand_g13,cand_b02,cand_g07,cand_b04,cand_g00,cand_g08,cand_b03,cand_g15,cand_g04,cand_g14,cand_g05,cand_g01
2025-04-29,8320.414311139844,14435.849583774747,9015.867999180868,9331.93137135062,13484.123031155876,8470.009410119968,8935.646762687917,9818.794993099205,8622.664460859844,8912.38051494426,17996.59421903785,15486.380160734887,8429.146930370098,14992.39205926647,10012.893364748274,13737.511831114329,9361.712939328383,11027.579665005756,8819.701723265529,9305.823442595989,5911.644066533114,9327.066417078324,9878.458905410813,9861.613836810253,9881.52543592251,8748.800284283494
2025-04-30,8225.286914762626,13961.738502181219,8973.890260791137,8972.999379878045,14544.392272639217,8138.140281457836,8998.445397273865,10083.357907999422,8683.985814082345,8659.571392754488,16610.575544628966,15029.484874524896,8486.553549585233,14298.846292833401,10261.37659055602,13489.718585767248,9214.842043869383,9053.27345505112,9379.513256512924,8574.52689909439,5465.68140869139,8690.700384064938,10302.450267823395,10529.02914915753,9540.265076088821,8815.791303067654
2025-05-01,8720.970540032096,13679.576613795705,9180.779811007525,9709.031632243357,12765.869559993953,8801.837325784822,8614.6690762753,9881.241059195761,8674.29868258773,7798.911000145741,16682.863703520605,13542.367940041893,8287.49194267207,15264.10817177629,9757.370978142037,13210.429943065526,9122.876304064035,9497.68292494847,9029.600457998271,9401.024334889815,5736.6368496281975,9069.887077738604,9834.630505955965,9965.315914090537,9451.406497065345,9788.27162326504
2025-05-02,8231.270541617128,13676.568348521712,8077.089135716094,8880.503051556934,12447.179342847467,8431.159965062576,8651.772279730434,9699.296060014522,8134.023368396922,8629.635798058136,16009.274916346116,14429.48966815142,8359.842918130362,14135.516709189917,9396.636805862727,13976.657848447157,8655.805639342689,10363.8974906399,7991.577104767711,8836.867380861977,5775.25126103009,8696.34648649101,9629.970602552587,10039.973621748657,9645.735301821729,8922.19472847141
2025-05-03,8153.257982943941,13775.970272951665,8872.691365312143,8736.584362358315,13015.588546474566,7831.205331736729,8875.248079606157,8848.647965175624,7965.23873115649,8426.956709326472,16280.913819788764,14062.415517627964,7740.239256339189,13249.459071066583,9598.343435185794,13899.045959999456,8951.502089598063,10297.644629729077,8230.83768550252,7974.162051474065,6241.344023360702,8553.679898669343,9079.77090138322,9296.907931787551,9149.089901586036,9147.226414067301
2025-05-04,8416.159098203152,14663.116445689531,8431.437931863791,8593.397201081272,13378.946871680135,8139.17263945002,8322.719501828245,9266.73976541054,8212.17069350627,7923.30680275041,17031.62754270443,16126.926507164666,7872.827153437125,14045.485822793273,9080.370733519312,14145.178116643328,9181.327477166993,10193.38819867422,8075.076078483784,8300.140562199507,4831.131102117678,8174.535365573224,9302.744947606543,9570.734846434547,8808.792327360758,8544.341303179277
2025-05-05,8484.58711283512,13707.627174991158,8706.618390274982,9086.69441836978,14321.837208933604,8166.300171790715,8654.55078934435,9750.032239638076,8429.899465695085,7943.366275766378,16224.152143914709,15351.178814995987,7729.346319286184,15665.255981392727,9578.966034535992,13526.9407636969,9370.50186344568,9914.225173061364,8893.25890997079,8907.515768758793,5947.300342050631,8604.522602981579,9911.720393414666,9246.469347401136,9492.277683257811,8666.18946372099
2025-05-06,8460.979330212833,14080.947498119405,8900.46002870557,8662.567802310123,15467.812935872873,8293.010278105023,8432.698773292916,9811.503757351955,8339.834393252266,8325.887667219513,16757.031504586485,15318.842559894896,8464.630126966946,15189.335065130848,9752.042129890635,13553.314576913981,9826.485321567074,10014.048739896247,8981.749766017529,8794.925981654545,5044.442440068039,9150.347256709836,9940.61496955658,10410.764848950394,9327.08743583394,9164.605146221442
2025-05-07,9075.486297945175,13948.554491016688,9005.932028409909,9231.279936383473,14134.634112785889,8859.393019541076,9083.024817121292,9948.586487097222,8581.879550428182,8586.35520745748,16889.038288420743,15833.055905671381,8519.6343518842,15645.479486847116,10241.861678390891,12607.863104170576,10048.017871775693,9725.951857029615,9235.142107416874,9204.642081213646,6208.958930180405,8982.871084589287,9930.21225771141,10599.66441706183,9677.801069249559,9225.727798708967
2025-05-08,8617.243725265187,14993.97437788967,9135.756677519705,9632.408524886025,13264.314442053428,8449.468002935904,9002.779754995621,10325.100125535038,8664.934503973147,8683.266466316758,15007.01179801763,15325.603559831874,8694.144782540376,14745.826996987727,10172.333468695706,14359.097796791213,10213.373155550655,10647.337829421976,9306.458802544754,9695.783734670138,6039.384185714124,9178.23317340747,9657.001903622058,10261.474217386649,8994.27400119171,9186.32966997008
2025-05-09,8795.778705567172,13795.738114819373,8774.004541487311,9390.173213037338,13165.371356328924,8949.47895466959,9296.08914676113,9502.829979063235,8059.067480704854,8525.056432972175,15390.594554346848,13723.536001567183,7994.672403021455,14272.424422684337,10016.597081716065,13247.690021760769,9309.289138923652,10955.025443270879,8280.133092430075,8800.875659333486,5721.629634941691,8461.576089333577,9283.27476807184,10211.382583779332,9447.125398749435,8955.986628397593
2025-05-10,8672.478714583156,13315.246589221104,9317.86909901475,9480.34424654436,12882.092675443468,8674.381067993942,8341.816361322793,9392.69436000097,8154.414645289626,9030.115516500427,15539.450596427649,15213.19755259896,8362.62307699116,12864.832096564718,9839.416573843087,14973.365381969617,9392.592450630516,11687.242669230121,8820.72744387955,8677.323826841792,6192.878601110682,8621.093314209209,8779.480859058884,9691.300646434396,8822.053260458226,9094.314131521527
2025-05-11,8532.96662356884,14728.698775349354,8950.326199366626,9806.198726490038,13832.804350501874,8837.369830756243,8656.949675271422,9661.194466204013,8337.346969374308,8551.509870269887,16846.48020403808,15527.503667061716,8573.813641052628,14898.386347773618,10010.735999146904,14086.35425995008,9542.394320661948,11154.08024518764,9027.289381845836,9064.438061767069,6087.633439105807,8663.680465728243,10183.212266451657,10279.871005004423,9930.26865756466,8770.73287709342
2025-05-12,8754.78128639935,15194.274306285173,9375.115274657315,8875.606320797231,14086.973416126024,8994.362489422165,8870.03620961247,9875.906064763882,8666.463425807406,8977.667605395969,16221.47589528206,16329.807870946244,8926.646372044223,16312.868440387329,10434.731435084916,14305.526437881541,9878.496160076447,11135.707007872788,9089.276658087409,8869.622695698528,6135.527412950851,9021.286534699313,9542.53226351083,10387.177721737358,9621.587402163113,8764.539217106281
2025-05-13,9151.072067859666,14492.419174956523,9699.539443882239,9759.479957990417,16061.706492262647,9487.950335392501,9286.573515078755,10036.481981251549,8581.511570486246,8820.845222527949,16782.085497141412,17865.200273728162,8931.948220256834,15418.65142347976,10594.509346557541,14164.289644855171,10242.634371592425,10376.979759858483,9316.254993251558,9544.781684123684,5803.769748892176,9175.661862976389,9968.538477185955,10562.382536419778,10103.466218184221,9851.837786153335
2025-05-14,9354.973658135574,15209.163750430456,9995.010283686408,10083.934857887343,14218.869540542673,9283.224805624941,9387.021036038577,9873.350610582464,8855.348835627277,9182.143086406126,17324.969221470932,15619.957752507962,9027.171754522968,15756.034289609852,10738.709921449843,13437.181298164234,10349.093306307199,10271.843849209701,9817.591080430104,9896.321225494692,5516.93568427904,9654.794254362367,10319.02298977024,10770.904236445915,10594.302485953955,9652.661953557988
2025-05-15,9445.936140573745,14006.431112938135,9923.307497339372,10029.625516509992,13057.974214448936,9297.470582405294,9991.818670032519,10118.093890207965,9531.191009721579,9611.946144162355,16693.865341690143,15287.945086171869,8846.667808681384,15581.79870566146,10647.14917062383,13366.12344256435,10097.283865858157,11319.492788256619,9118.543290057034,9446.598442779567,5935.941485574392,9095.100289610924,10482.779301454413,10766.452859420408,10463.467624053463,9932.315656533687
2025-05-16,8844.811177294312,15572.828590757063,9415.94389989372,9577.508956543563,12345.964346758614,8710.179858952173,9650.473754868755,10209.763002611044,8756.340141238863,8826.985165688686,16720.20221161339,14979.697166118258,8669.202533439015,15193.046174522186,10782.631694367852,14006.182809852186,10281.537948449204,10650.300405272028,9372.488288018592,9525.236867765285,5578.313492555796,9562.699048019984,10109.616755464682,10312.175244879074,9677.094287746204,9792.210581932099
2025-05-17,9665.903598761979,14963.5302357226,9353.197501305947,9450.764764712947,12853.393626464986,9226.851275290845,9524.613044985008,10180.311545730141,8734.767694963768,9012.258067419072,15864.487296842217,14658.248594935189,8669.072234678757,16027.346510809672,9871.77865888509,13654.258785092334,10001.189520241833,11601.24111387881,9055.260942409408,8899.78774795895,5920.479187262467,9446.79486557212,10098.439534657442,10373.498775991342,9863.733904022889,9435.01920763728
2025-05-18,9260.794457624183,14321.005801626696,9504.176943921786,9660.517032884332,13428.2422045307,8821.9273042276,9418.693521847816,10374.182507419333,8900.137142136029,9221.593490427895,16951.561936180555,15567.883180820882,9035.672044201217,16071.143779761464,10410.987336725779,13280.596279326597,10857.966328234877,11679.965482185009,9779.378657178808,9363.966962932698,5812.240767530827,9746.88290783526,10584.855633318984,10472.820014842295,9884.045920042692,9603.770095171707
2025-05-19,9500.205642911369,14689.713257868027,10360.543281001172,9507.430048082739,13716.628185225552,9394.071057083247,10147.941006294188,10804.995810092589,9293.501396311563,9574.443553787933,17293.363977074197,15568.446910861347,9529.163354320057,16112.297958216042,11416.261198125181,13987.3508395924,11178.867876767263,10791.848201099945,9970.639295935085,10085.656442379288,6218.657824065263,9364.22903111612,10477.403274654851,10772.529982112426,10882.56224121415,10612.29414944835
2025-05-20,9783.459029215961,15554.259526888103,9699.806813626477,10548.877723525778,14427.654901526443,9686.940789948758,9936.164897338782,11528.256570936805,9589.07416572488,10186.437520216217,16917.995704312507,17264.41732301819,9089.561753391723,16127.527016155165,11645.221791123984,13556.029871183344,10651.09240316805,10588.836246622412,9857.796105249154,10007.841119916413,5455.149499851162,9791.741209875086,10499.264839383082,12040.069796398075,11210.366635024297,10503.673150692697
2025-05-21,10022.477313193975,13564.589389162978,9776.89478822241,10646.016687390736,14925.47542709527,9388.633046616133,10385.7970528188,11509.8823965448,9228.181361378953,10141.168999937849,16189.191803278349,15150.916794526212,9073.15430437537,16479.051784559877,11522.09811550104,12945.999217870649,10981.550201357313,11217.124674077471,10151.410809959236,10139.844759858248,6516.9412254424615,10081.402417464467,11324.31618397672,10936.273153435663,11007.32555868725,10419.076523448179
2025-05-22,10460.301421143939,13226.241815266332,10062.112919901347,10796.131097641153,14178.2597019974,9877.37143358113,10002.011028656454,11217.195915025688,9289.980161200963,9675.69606545505,16506.358034177276,16142.312533176782,9491.251902464881,16644.19451545811,11746.702671554913,14183.340858757736,11344.726111808974,12530.239715533891,10311.971880256584,9735.475950847438,6325.65954044804,10227.18545704883,11159.151634353251,11695.83766970968,10755.771829521664,10198.190290824095
2025-05-23,8988.028318932425,14157.262638709793,9726.064628557731,10542.726262266433,13236.745487226197,9277.256353268005,10007.972688436565,11000.014374657532,8925.481191340992,9843.167841390845,15553.42002193464,16409.234414343973,9255.84207085355,14912.212816208337,11380.307265145068,14717.543247662703,11040.93660211993,11042.683682340994,10360.159898354446,9775.463300206236,6019.300227806536,10119.059730848343,10439.2647173971,11260.48694100938,11111.122729763129,10785.419343720203
2025-05-24,9920.354452186282,14790.45413849759,9855.181559431181,9942.061095960124,13180.352803092528,9310.452895095594,9811.102517812753,10163.680935994891,9317.988161905492,9650.664143518676,16294.034673386,16059.775620248121,9389.420669244033,16544.909389974004,10945.439662300303,14068.838656672238,10659.772964719394,12415.469032813196,9508.573506233954,9802.360044874176,5579.317300976576,9668.341089320578,10524.318868827664,10619.851784273998,9962.557122203874,10105.832870549642
2025-05-25,9362.576878526028,14918.21068433325,9525.205397521875,10297.087736707239,14539.97298033428,8699.586769574613,9833.205406120187,10566.60831428903,9047.624966063586,9675.010594736463,15854.883271965993,16487.668907132535,9007.605280113676,14753.582168684954,10650.946998090592,14601.506347163324,10994.631946061569,11164.82622920906,9758.575936457939,9324.331430607703,6521.0751448564615,10360.439942771749,10956.507984527036,11223.255932265312,10709.048509815406,9909.292463974914
2025-05-26,9600.823505036295,14405.654609764782,10210.516738398665,10778.289660419372,15695.436146439582,9461.104901034272,10102.87047160454,10700.256977765646,8867.495328408359,9974.271544128844,17864.290790831903,15436.642007831531,9117.0630185855,16691.18728737081,11849.487972529649,13880.010146883697,10938.509184246632,12087.192344281579,9663.74410131728,9932.463143131637,5858.917380707365,9964.654160366215,11197.965387731298,11734.744940469565,10596.251857421887,10496.53208803292
2025-05-27,10136.5043726857,14177.214141484646,10044.001997198353,10593.96291551413,15198.368848139957,10123.454255911998,10138.423027313585,10940.310423229785,9407.841599606034,9469.044663913923,16562.465629804105,17741.12259805544,9588.068863141909,17470.919333442547,10675.859227243152,12335.030722101015,11175.343073680702,11411.586348717909,10181.66203544544,10433.89661105408,5898.081391953903,10364.36547585975,11308.774673399126,11451.889807489279,11199.389238493683,10454.048716999834
2025-05-28,10088.923085500524,14536.364805308189,10962.324567417516,10479.706339040224,13960.122658135184,9767.094496086107,9887.380909323412,11318.218703114517,9751.832622934555,9884.993050527739,16689.445722760665,16838.954908284817,10168.735312508004,15508.366259721368,11760.204171438747,14431.855964296612,10968.72911497839,10895.606526655321,10627.834417164933,9780.966779950482,5529.381915356944,10639.571593437364,12129.143604617877,12093.483526897804,10923.681048103746,10288.659424396395
2025-05-29,9050.79343356488,14413.89338706043,10387.558035540242,10563.610062477086,14134.513030515258,9616.640271528886,10088.462831920197,11007.0860603032,9712.530829568477,9761.105833273823,16790.26904394148,16746.17034296232,9420.386689066956,15575.72335094461,10632.414913009292,14194.603245010147,10775.007333182188,11749.053124880167,9963.584454351721,10356.211938193868,5826.399428726153,10098.563862421746,11384.77845218208,11360.23889380114,10744.017543754462,10426.63833458139
2025-05-30,9220.133407391444,13595.980620081566,9952.464887353524,10067.096778705634,13854.879394918877,9840.342679254167,9924.44421801162,11037.959942824891,9073.371526383431,9487.115518041397,16363.61174818534,15206.54683630956,9258.655854977062,16079.201023444828,11044.768949109779,14242.322639504368,11471.399636700242,11055.909838718137,10007.739763975349,10214.258160836865,6285.4545269514165,9545.877394412208,10572.109995062401,11190.220563636552,10023.509248433838,10277.517891557889
2025-05-31,9340.285733682129,13734.668905177989,10254.821790798389,9793.881204135549,13603.849825912113,9063.591785289354,9320.807367031905,10221.188599234736,8765.427875485948,8963.965066269644,16486.02384243269,14923.944912137262,8515.844541893042,16136.81961477911,11058.38603050488,13730.807629634286,10279.468593162472,11874.824966467988,9759.987595943805,10170.148530625927,6185.294083662042,9780.608100778081,10242.845091025141,10496.77050420657,10253.946807248476,9693.412226333134
2025-06-01,9693.009140576907,15161.936339625463,9943.414313519954,9802.66449208248,14042.976681465412,9144.500088042621,9368.901061673887,11109.510933131816,8800.168976468201,9171.699442572586,16834.211425356352,17591.768870252818,8896.602329741214,16258.083598855901,10678.00879991898,14810.223720499123,10276.106734827494,11277.647632659015,9610.737230766012,9318.192698015811,5793.582721070887,9198.475967028662,10106.66648093475,10670.26411289031,9993.615584722093,10089.614194291693
2025-06-02,9348.25939385332,14523.14206446099,9908.240732464466,9936.902430777627,14327.94990211209,9452.079019180941,9896.171083826111,10792.106253766007,9210.137157109413,9511.35025170126,16816.17586140145,17107.57271949679,8649.659925808997,17023.57535880483,11272.83276145401,13816.000306675718,10836.735017003028,10896.975037241027,9689.469899040892,9018.254170078011,5976.906502769915,9758.312243886507,10158.77338788107,10867.873318387927,10675.551122355526,9719.45369981618
2025-06-03,10264.327360084533,14785.089532995307,10257.870517041487,9911.269030906942,15156.228449751,9540.095182586598,10205.650838262707,10438.92574229993,9738.118330466841,9274.495434139137,16874.20722222593,17118.484852435413,9738.275572664264,16547.902758625984,10601.115179384009,12969.506509022316,10655.25865903778,10970.788689798497,9441.247296124944,9503.284222580221,6490.5892752318605,9279.173650183724,10340.774344932106,11066.614735213461,10545.633087082155,10194.037177185206
2025-06-04,9518.870998969705,14230.70164495458,10121.576856426207,10402.051239215856,15432.044024088846,9498.009334128406,10163.143119039269,10475.178654822132,9090.295049969758,9633.413883110008,17262.787958361045,16463.084938702355,9514.607994326025,14633.608754393119,10681.270271942976,13002.355795732614,10850.645914606603,11677.595110562372,10160.751795649947,9934.263890197873,5716.16888766057,10162.093977728595,10711.380056569404,11725.315710569359,10814.88561341486,10179.262169365873
2025-06-05,9310.765795868758,14182.159846843351,9342.23423569362,10314.309558390767,14119.077187681134,9880.44308676345,9076.534429091867,10382.97264572272,8757.752338468168,9442.326635980364,16847.669460829773,14595.820100924404,9388.431175044248,15469.950026356517,10616.003150108218,13437.710743260659,10760.075027298293,10471.312522275943,10110.737588364653,10023.940886257662,5577.355988082782,9570.322288755198,10404.225450390419,11211.58013875403,10362.635360191382,9843.233110534327
2025-06-06,9630.411408324982,12432.550178279744,9730.789068425613,9598.62558389979,13072.029494697226,8765.445777843526,8996.110882896655,10443.388850369316,8790.756483677842,9016.418141565538,16599.06463569336,14313.382895779969,8871.421443578654,15889.906310947323,10005.754782383014,14809.15166419661,10598.807107815017,11375.606530941046,9584.082599109877,9441.612778956816,5963.057240495588,9139.725074757762,10359.213257072093,10653.480389448821,9919.632603505946,9651.149009170225
2025-06-07,9133.07051362475,13323.726573845388,9049.841493477505,10123.193174530947,13979.717414890092,8837.981785811518,9323.368474079358,10007.987469810772,8081.8577731701,9284.32460162773,16621.598311893384,16206.57085895718,8600.44427201985,15124.016509267994,10069.79095008875,13840.123721969652,10261.366635762804,11997.328743268074,9070.164471446338,9096.16056066872,5363.92206486919,9178.2144829048,9898.20183777128,10449.50156864194,10027.27123591946,9445.198981768262
2025-06-08,8344.664332594353,13715.498386161576,9519.39210379925,9753.111349047154,13232.394200839452,8695.698786076151,8966.229310432094,9783.533468030117,8564.01073602672,8462.78215739773,16750.528952114117,16349.44808253487,8682.868021707638,16476.780541103617,9860.46400002726,14111.053951534712,9771.472303028722,12003.859124505188,8795.452534793485,9112.038885412032,5705.942965851069,8634.187257473584,9561.64753379102,10525.755417788041,9469.592576744544,9067.698678889274
2025-06-09,9061.518493222775,14841.05338744812,9148.084413107485,9360.999061460823,13867.885202639962,8929.532470476299,9789.584619666692,9806.87409184669,8525.826347000031,8705.75067871138,18154.146483729448,15466.209837855504,8847.299735485323,16171.254736911671,9487.679386455711,13966.41722309817,9779.205170045503,10216.65270726832,8491.150789041105,8785.046394802983,5804.769114677648,9105.490729220817,9949.296853239646,10871.376265590081,9326.036906157378,9535.645033630215
2025-06-10,8750.310409161633,14927.228642705977,9106.382564601803,9401.885707753427,14426.104565438276,8874.454967454845,8784.871561426013,9986.624907486648,8752.554800260199,8362.507536714886,17748.396889504183,14708.70268321539,8808.758655939375,16978.45842106304,10359.742792703011,12280.871676326246,10133.210908336649,10851.87271694543,9406.11313443798,9193.836299321698,5593.6051192807345,9395.230673404754,9747.921533352466,10337.259735219817,10172.839969508526,9468.153504438726
2025-06-11,9133.442669561711,13843.81236870509,9074.064955267424,9629.813105309471,14062.15255623112,8659.03158574354,8328.053519371875,9789.415390159586,8513.73059349812,9047.965941322089,16460.287534801268,13493.643351776138,8434.523185329039,13864.122712021472,10167.065825154446,14177.574023464076,9896.639502679796,10739.64167921839,8783.765410524627,8814.892061770272,5907.717441952878,9077.064132342633,10056.368444599892,10407.488194821291,9828.601802223295,9104.397063167793
2025-06-12,8948.417795356841,13940.661923369424,9652.086353611625,9033.132231688316,13930.409029156768,8513.66438045977,8869.935499257334,9641.216683937522,8328.910322313472,8625.776324280458,16576.76957527526,14672.649532431758,7807.58470431918,14360.2464363246,9455.079744522902,13726.42652583755,9864.976676831186,10120.145207856509,8681.21262334754,9166.127275407287,5653.893699115111,8458.571605855697,10161.638299639802,10508.252807806262,9318.954514681107,9062.022670196293
2025-06-13,8460.356017195136,13513.127892037624,8882.287253924735,8965.180703396321,13748.033477767194,8282.77129630356,8327.469390130502,9557.081240555608,7985.293808341588,8040.475502226227,16648.37645502891,14894.915997209175,8196.699698082679,14191.202237661302,9262.723611099424,14203.30015820007,9754.068401791577,10424.19660994085,8228.69695594851,8943.300013408643,5571.64025959717,8751.817091160152,9264.827544555033,9491.455973874123,8980.120478995572,8817.888142663742
2025-06-14,8108.855751068219,13810.46906540597,8399.376938737165,9018.812307996774,12854.814586538996,7945.509345116648,8633.312789684853,9156.245552066717,7707.1722061409255,7868.459656513124,15667.771438232665,15010.199959179896,8177.2748777277475,15482.274415809337,9290.39344871416,13756.028907319662,9406.97334583389,11017.64893902369,8114.475712334374,8188.363608882818,5248.503745277033,8220.596566927654,8902.365600291698,10231.55883332988,9103.018874142861,8475.421254143099
2025-06-15,8235.117483411785,13914.237213115082,8975.18774994087,9062.042028129514,14640.045750872945,7908.284323702801,8144.1764580104,8247.45784231001,7650.298573512587,8288.284734746356,15415.458675661223,14169.707276716828,7757.291501208823,14574.088678360456,9257.698511386528,14050.627492594333,8828.295467110522,10136.921534835565,8179.37699862552,8949.672649522903,5309.363659390364,8552.978564238138,9008.851712899315,8941.18443104265,8378.981362159782,8941.521351552552
2025-06-16,8336.75220330446,15237.235025985652,8611.14285965584,8799.964309876526,14427.954111353723,7671.582322580828,8283.805230164016,8950.649414301308,8332.750219703637,8270.886723328305,17849.0462426678,16262.59314430628,8026.446696639442,14501.927835649787,9737.51855905741,13706.60411211331,9301.268222846269,9821.708053011982,8579.779400976933,8920.873049269818,6099.172148403837,8552.63963523005,9371.016899049993,8792.578389371907,8509.734032988106,8737.748552793628
2025-06-17,8513.94251010277,13599.258160310339,9370.33837478805,8945.61483385307,14260.377224167712,8724.397818116555,8693.875710232933,9274.146360837289,8138.554515434744,8208.155119304569,17280.93394633457,13744.118676607288,8319.441715551564,15157.039717867914,10002.558666482077,12799.85311620991,9697.200109978932,9697.723291743743,8120.9855910387205,8892.39766391025,5561.540815877176,9037.70532185445,8909.380983826155,9584.416341036937,9151.501572295978,9069.878037789767
2025-06-18,8506.570044590644,13553.445902386484,8848.579561145316,9269.466850413115,14912.040573630804,8534.50802341606,8981.232439103796,9675.58587593004,8198.473097536908,8495.483728257355,17229.80115968974,15246.27050602997,8245.422303477155,15213.498388257683,9952.70082209083,14181.526616049387,9612.200563489723,10772.85933709782,8484.275320676705,8336.191779802444,5564.665644194637,8987.485351898085,9874.938485310022,9901.491956693983,9477.726846714291,9363.001755328314
2025-06-19,8570.178743430866,14326.52460367312,9545.830329382796,9023.740429627438,14380.846722189292,8527.150667538674,8488.131044255588,9583.607471799893,8302.819037906102,8495.036337842335,17128.673171554605,12814.746089993534,8202.207527324092,15093.95453980248,9650.184651346597,12907.333650775712,9040.180431673327,10096.489802360278,8957.276149008176,9059.387793898319,5367.364074883878,9046.928406771196,9144.493069583496,9659.919953145793,9226.43281255488,9004.294877592283
2025-06-20,8234.412806627595,14038.074308986383,8049.269497248744,8834.959889911885,12252.65159783803,7672.097256060574,7922.179490659124,9556.421284560072,8013.686604780418,7815.739161432687,15578.308416880855,13812.189872514668,8139.083904415143,15094.26774969939,9718.024891796516,14276.431829938327,9261.20141866285,10276.623003197024,8328.174107982511,8764.622229808454,5778.165119516971,8711.086017366988,9496.942571395823,9366.835298181244,8891.549568089236,8560.525296783353
2025-06-21,8516.93064777205,14043.485716406654,8321.12471592046,8665.787565169097,13356.970560828184,8239.482403682305,8010.288401532645,8850.75956007948,7949.317765433186,8258.730013597251,16667.80211349387,14590.939637624668,8421.495659191107,14606.391610380531,9668.22939002808,14145.612769533738,8620.700590470566,10276.211655982634,7910.0935904317985,8459.469073906785,5575.601243466644,8434.408447006397,8580.352360018884,9994.132232468965,9307.805278585343,8753.21787466581
2025-06-22,8745.078021556968,14185.12253773308,8822.748499982008,8648.580981444053,13613.491428343734,8465.5537870783,8494.739528200862,8706.245498322663,8431.336903696032,8218.244393514335,16419.513597224446,14378.605453934038,7865.933108215312,14533.667526565909,9856.458326880807,13702.3431297877,9031.329741019292,10318.919582031827,8240.503113068486,8331.40111932047,5456.747860630487,8176.315261435242,9025.76006184635,9969.117791802966,8599.495751801784,8802.700873256927
2025-06-23,8728.813826470532,15677.352215283257,8581.942936969752,8763.622024370497,14006.243837241573,8444.688939188864,9149.825006938223,9175.627945388931,8097.461530029844,8485.476067734024,18193.414597112573,15477.475378919497,8554.863023918042,15377.453227799848,9300.746181700913,12410.56933928026,9900.40422396842,9543.637530938353,9365.378010772489,8873.160162065244,5754.448432594706,8990.623901962124,9947.67666287785,9303.28635678606,9425.722934318192,9032.427712481822
2025-06-24,8668.898190223217,12888.081785149852,9713.927612166792,9100.66419466398,15211.245468500247,8301.419720052245,9005.636563270049,9831.918228106342,8727.602370929042,8912.73110347111,17030.7897544398,15232.591933514175,8570.073548820563,15533.11067741534,10387.183199860905,13228.8032783463,10149.19289087888,10989.490194549104,9447.497563599516,9259.951979437123,5187.351603355078,8938.899846433938,10006.414780171335,10116.389105318205,9050.865933430492,9179.79828990214
2025-06-25,8949.374655261983,14154.585279527733,10001.507407857045,9498.952691356244,14995.550109126722,8339.24258545011,9412.40680951687,10550.910934762154,8678.408761400407,8955.083008886455,17713.09219677673,13661.398522541302,8751.791696127088,15820.767939970254,10118.870579864712,14365.416835373371,10134.765565507332,10450.476988548402,9031.06659569441,8947.497043812991,6057.335756930602,8767.733775826164,10647.203240635577,10488.176287924785,9727.398303073584,9624.04327903897
2025-06-26,8463.211405473252,12702.308349424235,9422.408631123715,9774.991741148866,13367.128992516196,8675.933292752845,9298.108071696553,9449.127690090749,8989.840533761919,8941.922067904385,16421.40291519065,14294.32717938451,8614.386304450216,15383.807442238463,9586.491625903564,13398.905696115387,9915.797143100463,10357.360911879608,9052.628142880676,8917.223156499876,5461.019777179356,9052.997591115904,9887.523342569322,10032.53984022637,9918.617356552744,9152.746013274142
2025-06-27,8338.536539153316,13445.668726085438,9751.768095393974,9358.167299285984,13960.158036307052,8352.055906223795,8619.07430050859,9850.78729117203,8426.829171464698,8585.143635339642,16326.290494967301,15376.835570214655,8726.51531039515,14868.905117394412,9664.659829050113,13404.901075909293,9656.551138918872,10970.8438111441,8697.97540094493,8612.223317985357,5452.545629002394,9076.947901348907,9731.561350578566,9731.565702342581,9595.576401909,9474.520257386295
2025-06-28,8727.222866052905,14266.27985609715,9104.708780946601,9224.347893344599,13088.767439822474,8332.829165376083,8892.049823071953,10364.213939123436,8733.025650684647,8582.77098103149,16613.777454726263,14594.596602623096,8472.691532606688,14293.42410132122,9768.956648206587,14525.069105842598,9894.041577443466,10967.986061971367,8292.624475563309,8766.550510818524,5427.321631191953,8879.523843372395,9904.399452636477,10274.568541488963,9553.717312679892,9086.755502055992
2025-06-29,8529.584449992744,12915.3663507167,9020.72202175073,9235.159344718306,13895.549864483046,8392.11587439818,9407.70339274635,9192.275984106283,9000.459594701402,8576.823126878744,17457.613981947074,14853.740187654097,8358.52923659075,15610.548991514597,9891.00473592078,13825.066560977117,10114.537923120455,10824.63043937774,8872.841254388222,8874.551618553289,6303.892815397559,8870.519611181988,10171.454291002941,10471.770979232802,9574.448911174411,8896.230126693861
2025-06-30,9081.358656442482,14721.348087660288,9465.463749757433,9012.459526436074,14577.721102194555,8636.021822672657,9004.615613622547,10228.567294877574,8670.04262556993,9367.389284151719,17495.657011995532,15471.601863674601,8942.395067734546,15865.009698005644,9589.862979221494,14078.04038536023,10230.99355969327,10573.013261449709,9321.75855968198,9339.681076241151,5895.557556919329,9351.927654229159,10116.27268301299,9990.869340588903,10576.326462724297,9444.253646046262
2025-07-01,9655.666733378575,16028.889637672435,9497.98363592027,9946.7430916562,15529.720267586383,8956.420742368478,9091.982845297129,10772.276629737202,8738.679750371304,9419.836853173329,16607.13993235769,17779.68901635119,9215.980782549033,15915.546938967584,10564.839532600805,13504.7116729071,10638.095529493059,11112.323938784191,9895.043107066316,9300.16882983065,6059.713709293219,9438.358385483109,10565.468992289254,10759.437285462423,10706.511820591202,9698.012369986072
