date,cand_g09,cand_b04,cand_b09,cand_g14,cand_g05,cand_g11,cand_g02,cand_b06,cand_g10,cand_g13,cand_g01,cand_b05,cand_g15,cand_g17,cand_g19,cand_b01,cand_b02,cand_g03,cand_b08,cand_g12,cand_g04,cand_g06,cand_b00,cand_g07,cand_b03,cand_g00,cand_b07,cand_g16,cand_g18,cand_g08
2025-02-25,10173.999677004416,6135.307955883521,14614.787204755095,10499.050730208213,9788.914937682346,9808.066570095589,10676.010663814366,15858.497053190878,9484.369380896102,10164.79382632651,11056.500443431216,10365.863130292555,11096.441503209813,9675.49462553903,10562.391458874528,13872.152159636797,10566.690005606712,10148.995374004226,15135.112123346427,11756.11319322001,11054.097978060658,10193.169868207926,6336.896818957193,11038.9751002066,6447.861776540596,9382.626970768322,12703.663206339725,9733.576836315635,9507.95547118738,10558.32060581333
2025-02-26,10207.023320748363,5624.349032970956,14106.658863931767,11131.868822110982,10240.502118465603,10735.358295908247,10666.820600670084,17854.07015680775,9165.02182383312,10468.63737023929,10969.137241297258,10123.098271332381,11386.556786456013,10141.716404163048,10851.664968775358,13736.394234136076,10471.988923851006,10305.801768234962,13925.529766815158,11228.522040561857,10692.970298736223,9609.376822649512,5945.382917515774,11807.186192001465,6544.095527187637,9632.494263842173,12338.294069341011,10895.198392166878,9551.42661666066,10613.65512067449
2025-02-27,9744.07041657332,6213.463090032755,14052.10860934354,10955.91292426342,9890.666982648914,9981.155918530045,9685.622950259289,16128.095330479486,9432.860159730828,10094.118539497493,11151.2215024399,10584.552057318204,10976.139764520027,9536.768664858531,10458.596176170517,13610.008122187457,9840.699890490438,10456.565975177824,13701.584402541775,10630.60121491706,10681.321390123832,10003.226795211865,6127.864794824069,10573.40631710235,6102.274431930995,9477.055635240595,12623.77514157749,9787.53225666186,9096.760337130796,10280.08980075964
2025-02-28,9293.839453539209,6126.530007039719,12229.736158318517,10228.973454211316,9215.924877278005,10056.445127785382,9550.139831392758,15843.804284083712,8348.794351278793,9765.029768385357,10525.999934619646,10119.064717972671,11069.166189295076,8769.992364884141,10364.402555438684,13270.111673104455,10304.876214979846,9569.567105370064,11816.111848430017,11422.09890844742,10102.015349642548,9644.166337904519,6541.390749657525,9996.42311833238,6295.562832882032,9211.696951967191,12677.344438081778,9631.264702492997,8618.574212518524,9948.512339069235
2025-03-01,8585.239363216215,6374.338466243505,13062.185022985255,10551.843829319861,9427.04633819817,9151.157084334536,9599.549354545403,15117.04020360198,8588.239575075952,9407.454065366279,9926.706568635838,9953.17520143183,10264.342448161082,9160.846480997898,9479.542476065086,13421.71846054822,10277.22079925814,9050.123101172725,12489.218830996419,10440.64728874015,9875.670596915903,9109.55154343842,6913.305897397019,9884.569664135572,5945.828506962242,8344.540358145356,12600.432390271953,9642.661007088263,8427.41547229707,9916.544991528048
2025-03-02,8384.458062355936,6052.858863783195,14695.262335793874,10082.35646339692,8471.905119934103,8769.43335551946,8413.403171880978,15999.64061684837,8393.856356172717,9450.561977796213,9729.327476962386,9503.668912017485,9685.46928597078,9021.289190152926,9992.226764295265,14436.771346133371,9423.583087695322,9496.653955764077,14314.600459638968,10979.60851141391,9416.932144889679,8222.020187634951,6276.7674712372,10216.291587283242,6369.503061908958,8921.266849568334,13842.871728708184,8820.918424291258,8391.389976565437,9291.354965017099
2025-03-03,8760.87145708445,6501.921481737016,16207.226718144022,9836.563732967308,8604.26024208641,9482.367682550324,8970.621117075767,16842.03765290214,8741.577433797282,10117.585297289785,10521.926334237525,9754.2321566426,9995.79514840954,9671.730359118419,9548.50392581714,14517.11028273278,9738.042907262901,10091.797077733976,12740.337170973278,10299.925572376584,9869.096497710016,9614.314843236105,6232.602564758594,9934.376457342258,6047.760792665091,8661.108376791466,12022.66982248184,9364.580514284207,8622.771811112683,9522.501978674292
2025-03-04,9423.659036905352,5833.697074425112,15649.71199110007,9676.502123411503,9366.83167878629,9377.806287063455,9153.001920715158,15570.100723107882,8326.57585872908,10058.993913993392,9850.421232097293,8762.455211865079,10458.248542237317,9314.250782343768,10018.912426027224,13686.150158205899,9092.819166477493,9172.305880071726,13659.012638210921,10301.825609914107,9787.828696394463,9450.147591963978,6053.152966200228,10393.786767843992,6191.97120939079,8428.409895829935,12302.09123384223,9188.837750374338,9359.142378762563,8766.027215174741
2025-03-05,9441.424215242367,5720.864091457862,15018.390703826704,10496.662100331636,9593.499958323677,9983.652927454448,10295.154280390492,15973.578885559678,8818.05584040462,9373.547653409072,10463.122671453668,8868.161062748815,10488.57768305927,8984.942314455366,10394.887244834845,12591.133041861973,9964.419713617908,9439.352645005665,13184.901745529465,10933.905873768046,9915.671910467761,9465.239556625984,6015.931805576462,10764.844319909182,6205.228909973984,8414.346893467262,12521.144670271604,8627.523879934768,9020.737777008233,9558.371033393623
2025-03-06,9507.21165163268,5883.767940965125,13321.545986078243,9770.928133771484,8875.14250339463,9036.153322226008,9406.820807622758,16977.21261546478,8541.567977378752,10040.586497622287,9850.013756716655,9213.334095641709,10387.419675925308,8829.986790468241,9674.587976868877,12638.788926485686,9966.214016324027,9181.910808635364,12246.674605350676,9669.795100970478,9257.729721230655,9268.79314004305,6332.470906106279,10052.813286031755,5886.4500051734485,8474.917204452198,11109.370392656985,9316.94607739113,8839.934724583973,9758.161348919217
2025-03-07,8708.152472958642,6272.020499383412,13227.372828076082,9737.659610887795,8726.527177270358,9129.879051717458,9378.060836119257,16247.382491666473,7687.567616960161,9173.415413323246,9679.736318862615,9546.004831805933,10092.696304612784,8893.876183741933,10039.369478977838,12174.174382012641,9974.876967137006,8617.64165182746,13838.988827341484,9732.968369465529,9361.46750068258,8558.221664595012,6784.987740986465,9414.116752219767,6170.483257372957,8275.920206558327,11850.072883925435,8619.218362094489,7929.973445386208,8733.959401747134
2025-03-08,8420.701192580149,6065.37576731543,13555.967634515186,9258.598263541422,8790.756099209548,8066.72363472684,8749.14232324736,16812.589563572677,8187.071768769459,8382.66291508851,8946.829461621115,9238.87817591659,9140.885041098238,8841.801479089068,8901.173857961685,12850.014449472288,9307.04274575024,8507.60212746609,13188.908238745353,9562.717606953664,8826.47633655655,8657.510516600818,6757.677132752741,9365.93129288924,6142.700849533328,8248.046020357406,11762.974684471526,8660.230741072462,8162.244234535394,8594.402682237096
2025-03-09,8006.696812879202,6313.997043655272,13914.650825299934,9268.25327450447,7826.3395082427605,8072.1789797863585,8749.50273460977,15874.993563473003,7980.887853817982,8242.96957015399,8982.768297669363,9022.978992411452,9604.577497281298,8490.071432963032,9090.651068933741,15027.232625443316,8578.217944641212,8129.668910726426,13488.748362973063,10160.557669527336,8727.13761205597,8536.180524870428,6371.541460226773,9913.803962978534,5710.527093972064,8179.160054066085,11030.592778612154,7815.904719269328,8085.1830543639935,8663.776672715841
2025-03-10,8062.8480929294465,5871.813193680485,14799.595414288844,8775.932297829206,7903.81381965402,8043.181576765032,8743.065520209042,15670.958470378548,8070.550847734687,8741.065077147701,9812.002173997207,9632.032165360488,9697.63457779505,8191.9527789557205,9451.778244059993,12873.485309271915,8961.764439629178,8967.418404726905,13292.787878742069,9563.117799575275,8819.883763163023,7949.420879867149,6468.723357264559,9265.713933914369,5830.674320180893,8012.819069530768,12185.862814121303,8356.098799721336,7494.766187740198,8622.314520197295
2025-03-11,8455.90426063561,6021.011198457204,15084.709489310082,9668.904649346885,8865.563566627201,8226.468197945745,9262.3550750112,17844.79516455448,8023.421238659358,9314.877906181386,9302.404919926938,9330.47683903057,9832.81164168099,8652.65193164601,9102.303489600527,12929.229783261837,9370.136223648502,9247.332102476019,14174.43270867406,9513.223263040623,9094.74974506143,8539.249062528248,6180.865179587618,9513.860699377152,5578.506433980532,8623.007214247418,10858.250887641745,8895.107258588689,8531.686715699674,9051.865440821317
2025-03-12,8319.899295471701,5747.612725803377,13794.255907973124,10312.165165865757,8360.404751872886,8628.001090645808,9151.239687018533,16312.82950807476,8462.2711812781,8985.26216405445,9544.725941656385,8672.063687097334,9713.658073317853,8987.671992238087,9171.976041959328,13122.0356603796,9386.673539467029,9194.156909048463,14216.500940572314,9920.94325205612,9916.399834496066,8633.577888552038,6689.724349907447,8993.637697673856,5602.164179904906,8404.910666146705,11403.199920860194,8935.716445018232,7689.1275100873945,8841.349756142872
2025-03-13,8459.184684835256,5531.518017067513,12522.696728444109,9595.207784957618,8655.163388771774,8216.292737722502,8625.749390386434,17191.0093103837,7512.158616271684,8574.574584150096,9085.312414286018,8619.813126706218,9891.683150990386,8751.281921336877,8710.629167385947,12950.006148217813,9026.784242870486,8740.208143448515,12670.67898597586,9237.158604062284,8766.379884600834,8616.907517861433,6485.948152299451,8768.536901275376,5828.222157325665,8366.68791930562,11426.578436183127,8575.382980828079,8169.609018159771,8770.244970624142
2025-03-14,7853.366800494715,6100.268341227921,12942.930317315675,8988.799853935301,7872.780407413351,8187.4060508370785,7938.755260887288,16044.227433411128,7591.738558272922,8663.856301191916,8563.594500465664,8500.828499846715,9081.692750245717,8030.647338562841,8943.98510753413,12999.968330412312,9634.976105506414,8706.86442566027,12787.612349671428,9353.15264961163,8009.470766775203,8116.0193625740985,6237.407613243628,9609.269795640786,5750.031883959739,7099.461692017536,11250.780642597452,8399.795159977515,7285.614446028466,8292.678309065797
2025-03-15,7998.98865380091,6036.10879400004,13900.061171324387,8880.98895776016,8420.632732466021,7473.815921643321,7661.110310094362,15732.869307583092,6866.8091287465595,8062.60735920736,8464.842006443097,8951.889564819308,8759.17058168176,7876.5309934002,8346.795758232636,12472.719789996541,9978.56481993186,8590.904185714233,12308.5723553257,8967.923810789467,8702.954012149705,7620.793530272708,6055.45800531766,8391.708735765611,5615.877060163913,7303.446521123601,10576.283102557894,7860.816799045416,6959.919469451238,7696.267201900632
2025-03-16,7146.173668329419,6001.2486869135,14292.403162469667,7563.090637153229,7692.1924286411895,7846.898154952736,7828.773413862175,16597.420782452242,7660.205855808878,8004.810212076567,8928.659075517253,8679.444689940548,8885.053271237026,7502.623040524795,8983.575218813474,13478.556335896857,9254.106702001942,7956.561687624253,13457.787384023793,9122.051715477905,7460.803617721091,7323.0079283833775,6230.907540784776,8420.969642949593,5360.336755211557,7254.901171932604,11396.806060698707,8270.133204169892,7059.952033357448,7737.361689495429
2025-03-17,8079.591552018916,5502.53137950137,15473.203479799917,8685.932150362196,8215.509758944754,7908.291440035579,8252.781811940984,17618.710394020363,7698.89189315506,8790.957585945307,8378.632630651498,8548.714674061126,9005.834748597092,7985.152958772017,8923.936255425557,13258.79017696186,8822.569977831328,7897.767143591867,13464.258520739482,9367.184148353805,8091.3742292545885,7540.12929711014,6097.642666771168,9180.347390169905,5871.4269800571965,7447.667120693733,11742.202144146657,7905.211773851213,7527.9738311908595,8524.188911597477
2025-03-18,7991.026930696536,5839.845138297526,14932.449180836935,9138.775524561477,8759.650751314683,9153.78513196596,9015.478548849089,16721.158650029618,7685.952072118286,8319.370823515392,8925.383972872798,7964.141392538394,8956.501758160926,8794.365930246871,8919.171148515155,14391.645244490308,8898.041635771719,9022.603909926016,13165.966208598562,9377.56958345745,8598.143486466945,8011.264363629121,5594.471056837355,9494.310249986964,6471.9661539612935,7849.15110459411,11437.439573637579,8049.939144272083,7381.068443170997,8528.388178653771
2025-03-19,8523.967512987667,5793.529742521909,14540.113846127315,9352.450414609191,8694.601020816044,8504.544214593783,8587.77754981403,16237.924898506128,8451.0048669129,9074.84533683041,8578.054565401573,8816.227581797451,9436.581472381244,8147.1244460784865,9024.449623385968,12756.393360206548,9748.69499324842,9326.27529410436,13989.098205091781,9760.827623676794,9056.62012728335,9150.752841487923,6356.169318139108,8349.786212505755,5848.290147799267,8222.39017011464,11529.821876943413,8112.585174671964,8443.79201102477,8688.995605383205
2025-03-20,8274.158165860621,6038.221409412548,14341.917994066485,9185.152780897135,8246.033803665003,8074.1930114300185,8676.38689522034,16848.37177098727,7696.694613185973,8417.63507221299,9586.969960612592,9177.306828733781,9331.692056594307,8511.684770840233,9060.93310642188,12681.055090064518,9243.621307045361,8837.024289910005,12124.641572836128,9714.719116281993,8740.469418487775,8989.720562709166,5590.303379995253,9325.232284558266,5932.691987541253,7900.01632571094,12076.277879804506,8847.886996597168,8098.968486543135,8902.786605939802
2025-03-21,8806.452108720325,6044.6844411718275,13871.794685900912,9145.394955227053,8127.848804371914,7952.9515248147645,8459.039287635298,16189.728897403531,8220.66128481454,8160.153101198236,8531.218051944372,9366.494847677737,8994.789157385661,8210.586025031764,8444.433743676924,13166.289524792355,9316.28610453541,8927.19305502294,12561.527080925165,9558.445983331927,8709.720602207772,7747.518510191545,6485.72543398118,9118.24851573919,5827.328587398622,7667.290871988257,10219.26566770048,8054.182623653457,8078.334250080951,8416.477948711034
2025-03-22,7828.747999464714,6144.795998704249,13864.797322028744,8573.379243566054,7859.5095080459205,8791.65728871454,8600.502558029653,16347.612408958363,7266.103703372012,8492.461454653421,8759.898111894894,8887.741863323972,9124.26595544027,8352.880325010556,8568.610272263146,12861.015173457194,9257.123355792233,8262.041112302675,12076.924809324106,9543.611954680146,8315.449631854422,8548.302072519553,6575.207237746128,8533.26574210042,5792.945748181096,7803.6255744064065,11652.804464719697,8725.474660955468,7164.51279871864,8577.867655081718
2025-03-23,7581.188037545306,6149.388104757229,14577.342126639824,8881.337221978112,7989.743306194452,7719.965634166368,8569.744531483724,16224.164628848812,7570.558694308462,8262.891613923826,8516.4389018583,9460.847201782843,9450.51368290288,8388.979244669286,8536.075928295546,12440.253450927008,10103.23524801741,8749.931122627342,12191.054188728287,9247.372559399844,9134.766607974572,7954.892785460861,6754.226939035198,8537.880053447274,5879.585014556632,7729.471020782642,11684.356882687247,8516.766347109658,7541.355207608487,8600.52243338377
2025-03-24,8439.640161839874,6047.814319182626,15735.703674290977,8882.367102349524,8900.03506609277,8346.198452588233,9206.943827641047,16704.296595948428,7561.219500080983,8561.661089105957,9652.427952473621,8936.045446311335,9790.200855456089,8641.015890355044,9373.076223607526,13615.08649086033,9683.86072310982,8606.284959184479,12983.01932101558,9999.972731563188,9060.374224550647,8826.719367312544,5944.786142466996,9804.05888053064,5563.648733601928,8283.369689562742,12990.359988102162,8216.127994291883,8175.939213808716,9064.826137409991
2025-03-25,8593.07899594459,6157.007550639608,15084.569087015216,10154.819448461527,9265.714227996954,8983.85303747334,9151.133849280704,16178.682530685146,8382.342914202685,9187.978646570195,9620.39128685552,9250.602127173644,9474.570193077618,9172.182627109165,9527.726826228898,13467.865478091178,9358.703007707954,8916.970498478682,13399.160622038917,10007.956711437644,9744.681943437203,8692.781867209867,5292.409625094127,9489.161227840255,5679.746060838229,8344.539527836885,12154.581472545675,9162.466442572542,8044.477978821917,9113.416612780933
2025-03-26,8983.94229671342,6114.692736931197,13772.571766408866,9789.938085262336,8597.604675097053,8973.093562053173,9228.64506728608,16637.788834970874,8912.17631338133,8984.996257100182,10124.244925177758,9216.494062204358,9982.844016688057,9179.572360912975,10303.004458879897,13535.69430275872,10148.322416526158,9153.245060062469,13519.014336176828,9797.280416478849,10039.07884800428,8787.867668757228,6416.458183062376,9368.737044423651,5996.360112548756,8156.125236773151,12054.516197288422,8719.297898571143,8322.57801644543,8931.584766985623
2025-03-27,8487.869566927084,6435.6021934807195,13257.468245679942,9984.199547495311,8876.813412705387,8941.075555089556,8958.782746447312,16437.87709718008,8270.526708342391,8820.606150281226,9884.015384082837,9035.62701053653,9559.009064711121,8909.870260230411,9639.181013468382,12566.497449070168,9777.08332592856,9124.681076727209,14120.666756283304,9645.30399684101,9774.42977510927,9337.23470568009,6795.475960319753,9445.176520817051,6174.8708538625115,8585.114618049702,12238.470558713772,9226.709290482697,8199.254820036636,9447.228150468327
2025-03-28,8059.897615394466,6164.857616377561,12034.315110949612,9934.783595536393,8865.678351300454,8651.638085372137,8733.241240654552,15077.478217876816,8242.44692026706,8888.045606737187,9912.081699260052,9056.893075435191,9580.833035899548,8871.41803919433,9341.93433617216,13190.511992288843,9147.489758420435,8574.02031639796,12619.97220040246,9878.01926583982,9509.213490143058,8478.646876064015,6377.902901924874,8715.684801225676,5837.638490888577,8542.05691797603,10655.73702346708,9005.27717659854,8030.636245235225,8855.772601931558
2025-03-29,7844.793610475568,5873.355813904419,12941.11847638154,9802.402695474031,8936.502588407611,9129.18420870858,8658.851864132272,15148.603770989554,7969.24110404756,8750.077118933135,9098.76276101973,9194.503460307687,9453.016991337347,8412.675374199105,9223.55134860199,12868.462517490589,10255.151859910173,8399.695771798077,11931.049033727686,9708.471040777496,9226.712326426601,8274.321344927275,6768.904386498027,9348.125993155176,6607.088710787836,8073.94722369754,12497.321534474313,8605.006045799231,8284.534130498003,8683.146701267828
2025-03-30,8469.668786762226,6266.5778439084115,14464.503081216519,9375.922484766705,8765.128243525798,9001.726761005948,8955.337122209321,16032.644292290986,8120.0670151915,8488.94853709846,9776.010243896282,9631.276673982527,9500.754978232915,8927.30808780295,9596.017577297644,12517.210992551956,9761.295791771943,8479.188432377496,13606.550200456648,10343.54852350762,8941.259884481991,8813.995929154926,6078.096948963934,9208.71915747555,5980.64748046178,8243.056175870966,13211.65236359465,9019.534120459086,7625.0880137957,8974.387900770942
2025-03-31,8201.524675195431,6330.814991724587,15597.173959211319,9505.981338211323,8856.328054838943,8611.999150871365,9307.124470151339,16585.71664705678,7901.959727621786,8897.394183046314,9759.418827708421,9784.662311233134,10187.418300596019,8475.654239040512,9277.92071326573,14177.62959523989,9818.768410014356,9009.167235479787,13286.729380362318,10803.308614316129,9355.72417293243,9434.081542213758,6469.610793789647,9417.134013411083,6339.717359670688,8334.816775556881,12668.982971597967,8310.959390946668,7796.285039722099,9215.575515843233
2025-04-01,9157.454863249088,6148.421220418767,15236.47840742557,9942.628959224856,9315.418329523778,8860.715386470767,9222.862150087809,17024.09296796007,8595.804811669283,9556.206271003406,10591.0868486808,9146.6454424731,10085.136881186245,8668.194931539432,9589.203995189147,14658.6888834994,9883.70808464834,8636.968797374548,13766.09243344073,10177.856193635398,9761.058254473239,8751.40852920063,6206.952535375445,10210.759315529009,6230.125097619274,8042.342361051315,12293.869889453606,8875.839119632232,8754.424411008053,9580.397681322062
2025-04-02,8911.608721884762,6000.059370118665,14701.799198725357,10290.434624351448,9305.886728670313,9877.565804421443,9450.156317077304,17460.502718644322,8691.180974472389,9258.095032851548,10399.687472796699,9640.048631135916,10322.279652449108,9402.875900308005,9837.945632162897,14089.541652072028,9816.591610858968,9323.069073922976,13908.923055148305,10487.366824883778,10029.106739601792,9104.692938498605,6118.678759726047,10175.723253297558,6655.552997891216,8814.89349813555,13195.913424842242,9358.000746391366,8280.10973302906,9111.2024128562
2025-04-03,9002.259077455925,6001.128730151806,13153.538112577926,10202.019765436504,8957.670704212038,9774.871220172927,9801.591768940449,16199.437674399926,9260.553380651878,10072.246888943804,10280.71885349362,9711.659723377303,10329.473602091988,8636.006052434319,9481.423637589529,12402.523068859738,9882.323508259477,9346.785663376171,12382.411508061956,10586.431171740247,9656.146356483845,9102.445210067963,6674.495149761356,9810.225838170432,6184.814298932598,9053.851031185894,12108.452420225507,9582.970138616587,8608.231805409281,9791.178361354785
2025-04-04,8384.258509509784,6507.695696936593,12873.079456137853,9678.537185471767,8765.83093751219,8833.82230891982,9459.42457761526,15988.936361957565,8661.323987312484,9524.090655873564,9523.785619075108,10354.599395008741,10026.291001738517,7788.343354847254,9686.78310512568,13065.31002111205,11037.460484367743,9311.76981115844,12398.8809835691,10063.341578597792,10138.060716525228,8871.280914832221,6659.297188461139,10074.38587498212,5987.0783663539705,8938.17936977084,12547.830538815682,8842.08237339724,8429.529604565143,9380.246820806135
2025-04-05,8553.827233205466,6370.354059155905,13620.06899716156,9595.275787490616,8315.536809604939,8794.162677617618,9055.027142935858,16538.09340799519,7715.022431175753,9319.10058160585,9926.272763943804,10006.036958917766,9915.405169797083,8683.985719560686,9475.052943285105,14620.362830784505,10102.730544693233,9403.825723047696,12431.488065088897,10069.013631945334,8837.651375664433,8452.817401172355,7120.588972414622,9932.375054532356,6193.956417188221,7994.00365903013,12791.609245390162,8951.532353202027,7817.697634242945,8930.985953049792
2025-04-06,8815.215805332467,6414.624185781745,13897.537325540718,9548.716440607057,9498.07543815645,8660.43391149174,8934.668331610197,15941.835365902753,7789.918080119645,8942.57272963797,9829.78643067391,9233.86836000692,9849.889523357222,9361.837629059526,9127.878105279657,14331.586538741014,9239.432808452631,8856.519611159396,12822.429708344505,10436.168934445132,9336.69201978007,9347.397319701944,6921.498337065314,9225.491811059781,5990.184279426088,8412.498860558257,13084.99884299292,9320.351794589062,8070.746316476072,9084.874785059073
2025-04-07,8710.451563182543,6236.942745028295,16745.075405388536,10532.156570580795,9286.377424923436,9022.472780958478,8906.457983066599,16449.88480969523,8516.386040166211,9674.234745922653,10516.998608547401,10739.187264196757,9451.268084498257,8296.25760497684,9586.505539211648,14849.845293532353,9653.917384871835,9447.435176796891,13518.116511325241,10552.262033552115,10026.111532661873,8798.868874085409,6762.476677068286,9933.276810191668,6521.777414187707,8135.976131411571,12777.940168099518,9137.38959420622,8192.503491743615,8997.311518259628
2025-04-08,8935.319229345101,6021.296682405427,15029.251442397557,10160.212550494656,9160.742164541565,9793.668864785066,9399.972796860087,15645.643337588133,8625.885152322828,9814.185935619013,10645.135542289781,10284.152610027644,10444.775180910443,8981.947307651413,10041.423075600369,14711.414053593002,9979.224105480464,9980.952287564589,13173.694318371194,10668.92625158141,10093.94366002798,9268.576969144127,6170.625290694567,10084.805165971571,6319.29806105579,8828.046450696398,14061.953399999426,9136.062315900768,8350.180944993543,9062.71643480191
2025-04-09,8888.170015506703,6066.891165252751,14601.6794876189,10254.48408970306,9168.34378388069,9207.70759127426,9363.26462841986,18009.81790831376,8988.763965704904,9511.15833221424,10910.407311545507,10329.061398534366,10764.186910419192,9157.856485058073,9903.076766667755,13341.259299486695,9889.59127249927,9759.798240393915,13369.77075902694,9988.145493811006,9732.727814164457,9899.6936692425,6503.868839499482,10398.648289507879,6700.152086722503,9030.273818009371,13571.010356940671,8964.140122166842,8586.193953886335,9580.425659682449
2025-04-10,8477.62920373147,5876.456926040547,12307.640344498779,10172.183495671165,9036.68694404916,9327.746712128323,8727.69880536582,17869.24323688473,8382.123404876462,10129.843085850162,9955.883790725406,9530.299907193694,10276.258830488137,9049.198615741485,10165.132269540303,13024.6887089755,9828.328457558944,9260.14704147783,14007.310927719695,10819.699461919625,9833.382481888777,9490.364104248496,6649.204481467026,9916.06225145941,6686.065814394302,8616.810089934586,13151.426991225539,9532.0182282167,8511.481895431274,9506.117094165775
2025-04-11,8938.012183331273,6509.729725429274,11495.129922063301,9626.506939433286,8797.26889210921,9294.743714043712,9103.319013438573,16084.618952784791,8477.916761256854,9182.640792033384,9697.023923422748,10865.988445698882,9600.252254599896,9071.665004246477,10453.041922167575,13824.704492300421,9640.186730695634,8863.915896530983,11863.079918880625,9916.087092667143,8873.894988255872,8866.932965117685,6542.616237843063,9827.477831362263,6508.853380014744,8127.803226820875,12953.017856513614,9307.191925353807,8100.88825754441,9552.410802170425
2025-04-12,8425.027108693412,6267.987291630215,13639.215905064288,9540.160542050033,8590.998377812399,8639.900805644254,9087.496378651738,15774.000473288534,7658.318591793664,8969.732286091057,10004.155437180869,9957.148453424883,10187.566611347132,7622.77250471793,8968.196530949386,13409.546129179294,10427.945289096213,8939.594712710901,12367.72583566646,9995.823904245786,9136.957882602615,8678.679231321841,6983.113465861622,9461.211406574897,6477.718023915165,7702.591232470201,13790.159021592219,8356.958949564221,8205.107464597677,8900.726826043645
2025-04-13,7980.351902490851,6303.210001740174,14362.665652095055,9079.418569997331,8377.972655489115,7930.49207253781,8562.907222703998,15997.260958016359,8010.322124500689,9308.228531144201,9704.907640720558,9904.35077414114,10160.039313790074,8468.43526145496,9164.34513966766,15147.723951860457,10238.03420391908,8281.22497517587,11555.559790026378,10152.066414755678,8185.393904696561,8325.747980255868,6672.680027192268,9576.368353919846,6024.512969358916,7773.307104086852,13034.261336842977,8238.131144352566,7982.25992981773,8738.38595606142
2025-04-14,8113.008193744267,6122.161291580533,15798.918876792328,9126.00983137665,8886.986603914338,8781.011219481268,8730.277854975357,15596.82462034431,8221.134272617908,9091.322043943805,9893.304814394156,10360.605448523469,9378.688112918231,8616.315631757441,9230.137913201545,15667.253814034391,9724.002369855834,8939.100843188398,13246.147999686666,10357.99830364803,9134.119870463357,8558.684387126925,6673.103300105959,9842.463823635424,6023.823745764653,8041.777842418565,13971.544764551893,8765.412685885301,7839.198202824317,9308.1197749593
2025-04-15,8684.98444320196,6193.051022766335,15334.792387965,9766.664612052957,8437.460797587855,9097.224829528433,8993.098556119063,15795.358791123917,7734.326584779314,9298.91752544398,9722.225792830071,9655.219215978488,9809.567326531876,8394.856341343524,9300.58836750807,14216.691423239976,9722.49942715241,9203.04633482113,12404.479692628121,10169.112178109976,9735.090912213791,9137.818770692646,6034.150845383331,9952.04695689632,6318.186725118227,8158.258267362673,13306.70011980456,8511.660992653704,8401.038183603676,8653.654397455342
2025-04-16,8938.954684980436,6121.238623827539,14420.317382322191,9549.617622822345,9077.411399972476,8700.803402225612,8901.049056401764,16987.073490389655,7963.1248245425495,9055.991337029413,9611.43556087584,10093.696179675571,10543.238031460056,8375.171992261121,8640.975889439702,13918.849897862561,9713.789587768586,8982.288298125584,12108.174423107328,10097.836668390519,9587.725120889125,8637.096732678967,6044.525650893935,9623.324619610965,6720.901246611001,7628.394547761034,12155.564305956617,8427.46100842475,8163.786810722482,8548.852717170634
2025-04-17,8503.143434783015,5874.095368741918,12093.683871543237,9327.18862890388,8350.64887778443,8946.036967428643,8587.738278929099,16915.71091543038,7983.043786324404,9166.514238623682,9597.383185643384,9866.025001216312,9636.099344244278,8789.764981520013,9094.984996596337,12734.992791977766,10418.705175790217,8816.634334585486,12121.352673690784,10149.328413446256,8901.764341489108,8697.598112578644,6557.865127358831,9502.097102088248,6711.291781149103,8785.698909876548,12222.455213869067,8945.99829897505,7741.404789148401,8932.111997152642
2025-04-18,8278.837848882538,6206.0428908002805,11877.249075456235,9057.923037319619,8079.094288247191,8083.11581382814,7862.725838102913,16323.170021144628,8115.258410493327,8893.711899985681,9330.171713564467,9635.954856308585,8938.903122281507,7821.3646684179985,8445.747728269875,12390.080851665824,10292.115650527992,8789.715483865264,12433.837503032575,9707.895807992112,9539.91437801059,8612.066491218819,6925.615946692118,9127.807055226427,6287.370048855326,8022.863954139632,11867.443737035288,8788.36173480625,7384.667201610399,8285.682990911553
2025-04-19,7792.5490439079795,6618.990526447811,13274.731803936333,8142.550043982697,8335.113045260798,7566.431908596103,8706.603116238563,16174.137565061461,7993.164174174872,8042.002628727969,9387.136013324067,9137.811801457652,8699.966144241074,7803.905590921594,9082.062048898479,13596.669672595584,9732.706874827161,8428.61671108559,12088.140813590642,9028.86086097347,8504.173115238735,8292.520755277177,7065.29109421829,8751.830702118408,6109.997599484766,7813.167238636346,11803.155221162076,7958.3633946688215,7956.907369789556,8602.58540377444
2025-04-20,7936.541927778611,6255.521131669236,13445.244263552513,8121.567615260881,7317.260421631088,8037.792660167381,8255.07417389199,17236.115462414025,7552.161596400228,8513.327490938185,8355.37481347477,9851.832485775378,9189.102980460832,7634.706108539902,8434.73965799703,14020.401582356131,9104.23626938898,7720.342178752116,11973.849354015761,9418.344681568538,9031.515381204586,7950.179177060834,6589.428764720581,8212.185181706836,6142.683387009998,7841.36696442957,12492.650833916841,7827.052596250169,6813.229733969032,7689.032873323451
